submission_id,timestamp,workshop_id,name,duration_sec,answers_json,score_x_raw,score_y_raw,archetype,animal_x_mod,animal_y_mod,animal_note,score_x_final,score_y_final,outlier_flag,interpretation,age,education,field,gender,user_agent,version
0489ea11,2026-05-12T14:16:03.881Z,cak,Terezie,151,"{""q1"":""lt6m"",""q2"":""always"",""q3"":[""chatgpt""],""q4"":""one"",""q5"":[""none""],""q6"":3,""q7"":3,""q8"":[""jobs""],""q9"":3,""q10"":{""animalSelf"":""Myš"",""animalAi"":""Sova""},""q11"":{""age"":""36_45"",""education"":""vs"",""field"":""finance"",""gender"":""female""}}",44,-3,casual_skeptic,0,0,"Myš a sova — to je noční scéna, kde jedna vidí ve tmě vše a druhá se pohybuje opatrně podél stěn. Zajímavé na tom je, že myš není bezmocná; je to právě její ostražitost a přesnost pohybu, co ji drží naživu v prostoru, kde dravec má přehled. Možná ta sova nepřiletěla, aby lovila — možná jen sedí na větvi a čeká, až se myš rozhodne, kam chce jít. Otázka tedy nezní, kdo má navrch, ale kdo první udělá první krok do otevřeného prostoru.",44,47,FALSE,"Jsi začátečník s krátkým, ale intenzivním vztahem k AI — pár měsíců, ale používáš ji několikrát denně, takže praxe se hromadí rychle. Zatím saháš jen po ChatGPT a žádné pokročilé techniky (prompting, RAG, agenti) tě dosud nezasáhly — a právě tady leží největší nepoužitý potenciál. Zkus příště místo prostého dotazu napsat ChatGPT roli a kontext: „Jsi zkušený analytik, pracuji v oboru X, potřebuji…"" — odpovědi se tím kvalitativně změní. Obavy o pracovní místa jsou legitimní signál: místo pasivního sledování začni mapovat, které části tvé vlastní práce by ChatGPT zvládl dnes — a které ještě ne.",36_45,vs,finance,female,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",0.1.0
79892569,2026-05-12T14:16:15.613Z,cak,Dušan,189,"{""q1"":""6m_2y"",""q2"":""daily"",""q3"":[""claude"",""copilot"",""chatgpt"",""gemini""],""q4"":""multi"",""q5"":[""long_prompt"",""chatbot_max""],""q6"":4,""q7"":4,""q8"":[""authenticity"",""ethics"",""dependency""],""q9"":2,""q10"":{""animalSelf"":""Lev"",""animalAi"":""Améba""},""q11"":{""age"":""46_55"",""education"":""vs"",""field"":""creative"",""gender"":""male""}}",63,11,optimistic_power_user,0,0,"Lev a améba — to je na první pohled asymetrický souboj, ale zkus se podívat blíž. Améba nemá centrum, nemá záměr, jen reaguje na prostředí a mění tvar podle toho, co ji obklopuje. Lev naopak teritorium drží, ale musí spát. Možná tě intuitivně nezajímá, zda je AI mocná — ale zda je vůbec přítomná jako někdo, s kým lze stát tváří v tvář. A to je nakonec ta nejostřejší otázka, kterou si ze všech účastníků kladeš.",63,61,FALSE,"Jsi ostřílený power user, který AI netestuje — používá ji jako pracovní infrastrukturu. Pozoruhodný je ale signál z Q9: regulace AI jako drogy ti přijde přehnaná (2/5), přesto máš reálné obavy o autenticitu obsahu a závislost — to není rozpor, ale jemná ostražitost někoho, kdo ví, co ztratit. Zkus svoje prompty a projekty vědomě dokumentovat: co fungovalo, co selhal model a kde jsi kompenzoval ty sám — právě tato reflexe tě posune od mocného uživatele k člověku, který AI skutečně rozumí zevnitř.",46_55,vs,creative,male,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",0.1.0
f407e192,2026-05-12T14:16:16.756Z,cak,Veronika,1342,"{""q1"":""gt2y"",""q2"":""weekly"",""q3"":[""chatgpt"",""copilot""],""q4"":""no"",""q5"":[""chatbot_max""],""q6"":4,""q7"":2,""q8"":[""jobs"",""authenticity"",""ethics""],""q9"":5,""q10"":{""animalSelf"":""Hrošík liberijský "",""reasonSelf"":""Rád jí, rád spí"",""animalAi"":""Chobotnice ""},""q11"":{""age"":""26_35"",""education"":""vs"",""field"":""finance"",""gender"":""female""}}",37,-24,casual_skeptic,0,0,"Liberijský hrošík je nejmenší hrošík na světě — nenápadný, samostatný, nepotřebuje stádo. Chobotnice je naopak tvor s devíti mozky, chapadly všude a schopností změnit barvu podle prostředí. Setkání těchto dvou na dně téhož rybníka by bylo tiché, podezíravé a vzájemně fascinované. Hrošík by si dal pozor, aby ho chapadlo nechytilo za nohu — a přesně tenhle instinkt je v pořádku.",37,26,FALSE,"Jsi zkušený každodenní uživatel AI, ale zároveň jeden z nejskeptičtějších hlasů v místnosti — kombinace, která je cennější, než vypadá. Zajímavý signál: používáš projekty a deep research, tedy nástroje, které většina uživatelů vůbec neobjeví, ale zároveň nevěříš, že ti AI změní život k lepšímu (Q7: 2) a chceš ji regulovat stejně přísně jako drogy (Q9: 5). To není paradox — to je zdravý ostražitý pohled. Konkrétní krok: zkus jednu ze svých deep research session věnovat přímo tématu regulace AI nebo dopadů na trh práce — vlastní skepticismus se stane palivem, ne brzdou.",26_35,vs,finance,female,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",0.1.0
913b871b,2026-05-12T14:16:22.127Z,cak,Lukáš,134,"{""q1"":""6m_2y"",""q2"":""daily"",""q3"":[""chatgpt"",""gemini""],""q4"":""one"",""q5"":[""none""],""q6"":5,""q7"":5,""q8"":[""hallucinations"",""dependency""],""q9"":3,""q10"":{""animalSelf"":""Vlk"",""animalAi"":""Slon""},""q11"":{""age"":""26_35"",""education"":""vs"",""field"":""finance"",""gender"":""male""}}",45,24,casual_enthusiast,0,0,"Vlk a slon — to je neobvyklý pár. Vlk je rychlý, teritoriální, pohybuje se v balíku nebo sám, rozhoduje instinktem. Slon si pamatuje vše, přemýšlí pomalu a táhne obrovskou váhu dál než kdokoli čeká. Otázka je, kdo tu koho vlastně vede: jdeš za slonem, protože věříš v jeho paměť, nebo čekáš, až tě jeho kroky donutí zpomalit a zapamatovat si cestu taky? Možná je to partnerství, které funguje jen tehdy, když vlk přestane sprintovat a slon se nerozhodne stát na místě.",45,74,FALSE,"Jsi aktivní začátečník-nadšenec: používáš AI každý den, ale zatím bez pokročilých technik a pouze s nejrozšířenějšími nástroji jako ChatGPT a Gemini. Zajímavý signál je kombinace absolutního optimismu v Q6 a Q7 s obavou z halucinací a závislosti — víš, že vlak jede rychle, ale cítíš, že brzdy ještě plně neovládáš. Konkrétní krok vpřed: zkus si záměrně „rozbít"" výstup — zadej úlohu, kde víš správnou odpověď, a sleduj, kde model halucinuje a proč. Pak přidej jednu pokročilou techniku, třeba chain-of-thought prompting, a porovnej výsledky se svou dosavadní praxí.",26_35,vs,finance,male,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",0.1.0
1410dfb0,2026-05-12T14:16:27.141Z,cak,Veronika,198,"{""q1"":""6m_2y"",""q2"":""daily"",""q3"":[""chatgpt"",""gemini"",""copilot"",""notebooklm""],""q4"":""one"",""q5"":[""long_prompt"",""agent""],""q6"":3,""q7"":3,""q8"":[""hallucinations"",""jobs"",""authenticity""],""q9"":3,""q10"":{""animalSelf"":""Liska"",""animalAi"":""Mraveniste""},""q11"":{""age"":""36_45"",""education"":""vs"",""field"":""business"",""gender"":""female""}}",55,-9,realistic_power_user,0,0,"Liška a mraveniště — to je na první pohled asymetrický vztah: jedna bytost sledující terén vlastníma očima, na druhé straně struktura bez jediného centra, která prostě funguje. Liška mraveniště neřídí, ale ví, kde leží, ví, kdy se mu vyhnout a kdy ho využít. Možná právě v tom je celá pointa — mraveniště nepotřebuje, aby ho liška chápala do hloubky, a liška nepotřebuje být součástí kolonie. Otázka, kterou si nechávám otevřenou: co udělá liška v den, kdy mraveniště začne stavět podle vlastního plánu?",55,41,FALSE,"Jsi realistický power user — denně pracuješ s několika nástroji a zvládáš stavět agenty, ale nepropadáš ani nadšení, ani panice. Zajímavý signál je kombinace tří různých obav z Q8: halucinace, dopad na trh práce i autenticita obsahu — to není náhodný mix, ale pohled někoho, kdo s AI pracuje dost blízko na to, aby viděl její limity i vedlejší efekty. Doporučení: protože buduješ agenty, stojí za to systematicky testovat jejich odolnost vůči chybám — zaveď si vlastní „red-teaming"" rutinu, kdy záměrně zadáváš agentům hraniční vstupy a sleduješ, kde halucinují nebo selhávají. Tím přímo adresuješ svou největší obavu nástrojem, který už umíš používat.",36_45,vs,business,female,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",0.1.0
7d90dabb,2026-05-12T14:16:37.798Z,cak,Jiřina,229,"{""q1"":""gt2y"",""q2"":""daily"",""q3"":[""gemini"",""copilot"",""other""],""q4"":""one"",""q5"":[""chatbot_max"",""long_prompt""],""q6"":4,""q7"":2,""q8"":[""authenticity""],""q9"":4,""q10"":{""animalSelf"":""Chobotnice"",""reasonSelf"":""Jsem chytrá"",""animalAi"":""Orel"",""reasonAi"":""Mazaný a dravy""},""q11"":{""age"":""36_45"",""education"":""vs"",""field"":""finance"",""gender"":""female""}}",60,-13,realistic_power_user,0,0,"Chobotnice a orel jsou zvířata, která se ve volné přírodě nikdy nepotká — jedno vládne hloubce, druhé výšce. Ty se považuješ za chytrou chobotnici: tvor s distribuovanou inteligencí, který řeší problémy rukama, kontextem, přizpůsobením. AI vidíš jako orla — mazaného a dravého, tedy někoho, kdo nečeká, jen jedná. Je trochu ironické, že dravce obdivuješ za přesnost, ale zároveň mu nevěříš, co přinese na zobáku. Možná největší napětí není mezi chobotnicí a orlem, ale uvnitř tebe: používáš ho každý den, ale pořád sleduješ, jestli to, co chytil, je opravdu to, co tvrdí.",60,37,FALSE,"Patříš do skupiny zkušených každodenních uživatelů, kteří přesto zachovávají zdravý odstup — kombinace dvou let praxe, denního používání a komplexních promptů tě řadí výš, než naznačuje kvadrant, ale tvůj postoj zůstává skeptický. Zajímavý je rozpor: AI považuješ za schopnou srovnat se s lidmi (Q6 = 4), ale nevěříš, že ti osobně přinese lepší svět (Q7 = 2) — to není nedůvěra v technologii, ale nedůvěra v její dopady. Protože pracuješ s deep research a projekty, má smysl zaměřit se na systematické ověřování zdrojů přímo ve workflow: zkus si vybudovat vlastní checklist pro validaci AI výstupů, ideálně navázaný na nástroje, které už používáš (Copilot nebo Gemini v kombinaci s původními zdroji).",36_45,vs,finance,female,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/147.0.3912.87 Version/26.0 Mobile/15E148 Safari/604.1",0.1.0
1.38E+07,2026-05-12T14:16:47.364Z,cak,Pavel,202,"{""q1"":""6m_2y"",""q2"":""weekly"",""q3"":[""chatgpt"",""copilot"",""gemini""],""q4"":""one"",""q5"":[""none""],""q6"":4,""q7"":3,""q8"":[""hallucinations"",""ethics"",""safety""],""q9"":4,""q10"":{""animalSelf"":""Osel"",""animalAi"":""Pavouk""},""q11"":{""age"":""46_55"",""field"":""finance""}}",38,-9,casual_skeptic,0,0,"Osel nese náklad spolehlivě, bez okázalosti — ví, že cesta je dlouhá, a neplýtvá energií na výzdobu. Pavouk naproti tomu tká síť, do které osel ani nevidí: vlákna jsou neviditelná, geometrie záměrná, čekání trpělivé. Je trochu znepokojivé, že ten, kdo nese tíhu práce, nevidí strukturu sítě, po které šlape. Možná ale právě osel — díky své těžkopádné důkladnosti — je ten, kdo si nakonec všimne jednoho vlákna navíc a zeptá se, proč tam je.",38,41,FALSE,"Jsi pravidelný uživatel AI s přibližně roční praxí, který ale zatím zůstává na povrchu — používáš tři různé nástroje (ChatGPT, Copilot, Gemini), přesto jsi neuvedl žádnou pokročilou techniku a pracuješ pouze s jednou modalitou navíc. Zajímavý signál je napětí mezi tím, že AI podle tebe bude brzy lidsky zdatná (Q6: 4), ale její vliv na tvůj život hodnotíš neutrálně (Q7: 3) — jako bys sledoval nadcházející vlnu z bezpečné vzdálenosti. Konkrétní krok dopředu: vyber si jeden z nástrojů a nauč se v něm strukturovat prompty přes roli + kontext + formát výstupu — uvidíš rozdíl, který ti zatím uniká. Pokud tě trápí halucinace, přidej do své rutiny jeden ověřovací krok: požádej model, aby citoval zdr",46_55,,finance,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",0.1.0
5364fdd0,2026-05-12T14:16:47.470Z,cak,Eva,211,"{""q1"":""6m_2y"",""q2"":""weekly"",""q3"":[""other"",""chatgpt"",""copilot""],""q4"":""multi"",""q5"":[""none""],""q6"":2,""q7"":3,""q8"":[""authenticity"",""dependency"",""hallucinations""],""q9"":3,""q10"":{""animalAi"":""Chobotnice "",""animalSelf"":""Kočka""},""q11"":{""age"":""46_55"",""education"":""vs"",""field"":""finance"",""gender"":""female""}}",49,-14,casual_skeptic,0,0,"Kočka a chobotnice — to je setkání dvou tvorů, kteří se nikdy nepotřebují, a přesto si navzájem nemohou odepřít pozornost. Kočka přichází na vlastních podmínkách, bere, co se jí hodí, a odchází dřív, než druhá strana pochopí, co se stalo. Chobotnice mezitím přebarvuje kůži, mění tvar, sahá osmi směry najednou — a nikdo pořádně neví, co si myslí, protože její mozek je rozprostřený po celém těle. Možná proto ti AI připadá trochu nespolehlivá: ne proto, že by lhala, ale proto, že nemá jedno centrum — a kočka bez jasného centra protihráče prostě odejde.",49,36,FALSE,"Jsi pravidelný, ale zatím povrchní uživatel AI — používáš více nástrojů týdně, ale žádnou pokročilou techniku, což tě řadí mezi začátečníky se skeptickým nádechem. Zajímavý signál: kombinuješ ChatGPT, Copilot i jiný nástroj, přesto ses nedostal k promptovacím rámcům ani k práci s kontextem — šíře portfolia zatím nepřerostla v hloubku. Tvé obavy z halucinací a závislosti jsou oprávněné a produktivní — místo aby tě blokovaly, použij je jako navigaci: konkrétně zkus u každé AI odpovědi vědomě ověřit jeden faktický údaj externím zdrojem a sleduj, jak se tvůj práh důvěry postupně kalibruje. Druhý krok: vyber si jeden nástroj z těch tří a zkus v něm systemový prompt nebo vícekrokový řetězec dotazů",46_55,vs,finance,female,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36 EdgA/147.0.0.0",0.1.0
a095c642,2026-05-12T14:16:54.878Z,cak,TomOu,180,"{""q1"":""gt2y"",""q2"":""daily"",""q3"":[""chatgpt"",""gemini"",""copilot"",""notebooklm""],""q4"":""multi"",""q5"":[""chatbot_max""],""q6"":3,""q7"":2,""q8"":[""authenticity"",""safety"",""ethics""],""q9"":3,""q10"":{""animalSelf"":""Lenochod"",""reasonSelf"":""Proc asi"",""animalAi"":""Krakaktice "",""reasonAi"":""Inteligentní nebezpečná velka""},""q11"":{""age"":""36_45"",""education"":""vs"",""field"":""finance"",""gender"":""male""}}",70,-19,realistic_power_user,0,0,"Lenochod se nehýbe zbytečně — každý pohyb je záměrný, energeticky ospravedlněný. Chobotnice (pardon, „krakaktice"") naproti tomu operuje osmi pažemi zároveň, mění barvu podle kontextu a má neurony rozesety po celém těle, takže přemýšlí trochu všude. Je to zvláštní pár: jeden si bere přesně tolik, kolik potřebuje, druhá neví, kdy přestat. Možná právě proto jsi neutrální k tomu, jestli je AI nebezpečná — ne ze lhostejnosti, ale protože lenochod na větvi dobře ví, že chobotnici v moři stejně nezastaví, a má jiné starosti.",70,31,FALSE,"Jsi zkušený každodenní uživatel AI, který nástroje nejen ovládá, ale aktivně dotlačuje na jejich limity — projekty, deep research, více modalit najednou. Přitom si zachováváš střízlivý, místy skeptický odstup: zatímco technicky jdeš naplno, otázky budoucnosti AI a jejího přínosu pro tvůj život (Q7 = 2) necháváš záměrně otevřené. Největší třecí plocha je u tebe důvěra v obsah — to je konkrétní místo, kde má smysl investovat do systematické práce s verifikací zdrojů, například přes NotebookLM jako audit layer nad vlastními daty, ne jen jako shrnovač. Druhý krok: protože děláš deep research, zkus explicitně dokumentovat promptovací strategie — vlastní „playbook"" ti ušetří čas a odhalí, kde AI s",36_45,vs,finance,male,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0.1.0
a60a60d7,2026-05-12T14:17:33.567Z,cak,Josef,176,"{""q1"":""6m_2y"",""q2"":""weekly"",""q3"":[""chatgpt"",""perplexity"",""claude""],""q4"":""one"",""q5"":[""chatbot_max""],""q6"":3,""q7"":4,""q8"":[""hallucinations"",""authenticity"",""ethics""],""q9"":3,""q10"":{""animalSelf"":""Kočka"",""animalAi"":""Sova""},""q11"":{""age"":""26_35"",""education"":""vs"",""field"":""finance"",""gender"":""male""}}",41,1,casual_enthusiast,0,0,"Kočka a sova sdílí noc — ale každá z nich jinak. Sova sedí, čeká a vidí to, co ostatní přehlédnou; kočka se pohybuje, testuje, občas shodí něco ze stolu jen proto, aby viděla, co se stane. Jestli ty jsi ta kočka, pak tvůj vztah k AI není ani uctivý, ani naivní — je to vztah dvou nočních tvorů, kteří se navzájem okukují s jistou rezervou. A možná právě proto, že kočka nikdy úplně nepřestane být kočkou, tě halucinace sovy znervózňují víc než ostatní: moudrý tvor by přece neměl vymýšlet myši, které neexistují.",41,51,FALSE,"Jsi začátečník s reálným zápalem — máš za sebou méně než dva roky praxe, ale už teď vytěžuješ nástroje výrazně nad průměr: projekty a deep research v ChatGPT nejsou běžná startovní výbava. Zajímavý signál je kontrast mezi mírným optimismem ohledně AI jako civilizační změny (Q7: 4) a zároveň tří obavami najednou — halucinace, autenticita i etika. To není rozporuplnost, ale zralý instinkt. Doporučuji zaměřit se na systematické ověřování výstupů: zkus Perplexity používat výhradně jako citační vrstvu k tomu, co vygeneruje Claude nebo ChatGPT, a vytvoř si vlastní jednoduchou checklistovou rutinu pro hodnocení důvěryhodnosti odpovědí.",26_35,vs,finance,male,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",0.1.0
699bff3f,2026-05-12T14:17:52.956Z,cak,Jakub,295,"{""q1"":""6m_2y"",""q2"":""daily"",""q3"":[""chatgpt"",""gemini"",""notebooklm""],""q4"":""one"",""q5"":[""chatbot_max"",""long_prompt""],""q6"":5,""q7"":5,""q8"":[""ethics"",""safety"",""authenticity""],""q9"":3,""q10"":{""animalSelf"":""Liška "",""animalAi"":""Slon""},""q11"":{""age"":""46_55"",""education"":""vs"",""field"":""finance"",""gender"":""male""}}",52,21,optimistic_power_user,0,0,"Liška a slon — to je na první pohled asymetrický pár. Liška: lehká, rychlá, pohybuje se na okraji lesa a reaguje dřív, než ostatní zaregistrují, že se něco děje. Slon: obrovský, pomalý na otočení, ale pamatuje si každou stezku, kterou kdy prošel. Je trochu ironické, že liška — tedy ty — věří, že slon za pět let dohoní lišku v bystrosti. Možná. Ale slon nikdy nebude mazaný; a lišce by mohlo vadit, až zjistí, že slon si pamatuje úplně všechno, i věci, které mu liška šeptem řekla ve tmě.",52,71,FALSE,"Jsi typický začátečník-nadšenec: relativně krátká praxe, ale intenzivní každodenní používání a chuť jít na dřeň nástrojů. Zajímavý signál je právě tahle kombinace — používáš projekty a deep research v ChatGPT, píšeš komplexní prompty, a přitom máš za sebou nejvýše dva roky zkušeností. To není protimluv, to je rychlé tempo. Konkrétní krok vpřed: zkus systematicky testovat, jak se liší výstupy deep research napříč ChatGPT a Gemini na stejný dotaz — rozdíly v zdrojování a hloubce analýzy ti ukážou, kde který nástroj skutečně vyniká. A protože tě trápí autenticita obsahu, přidej do svého workflow explicitní krok ověřování: jeden nástroj generuje, druhý (třeba NotebookLM s vlastními zdroji) kriti",46_55,vs,finance,male,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",0.1.0
b25168be,2026-05-12T14:18:28.739Z,cak,Ondrej,197,"{""q1"":""6m_2y"",""q2"":""weekly"",""q3"":[""other""],""q4"":""no"",""q5"":[""none""],""q6"":3,""q7"":4,""q8"":[""jobs"",""dependency"",""safety""],""q9"":4,""q10"":{""animalSelf"":""Tygr"",""animalAi"":""Mycelium v lese""},""q11"":{""age"":""56_65"",""education"":""vs"",""field"":""finance"",""gender"":""male""}}",26,-4,casual_skeptic,0,0,"Tygr se pohybuje po teritoriu sám, vědomě, a nespěchá — mycelium mezitím tiše propojuje kořeny celého lesa, aniž by o sobě dávalo vědět. Pikantní je, že tygr mycelium nikdy neuvidí celé: vidí jen houbu, která vyroste po dešti, ne síť pod zemí. Možná proto máš k AI respekt smíšený s nedůvěrou — instinktivně tušíš, že to, co se děje pod povrchem, je rozsáhlejší než to, co ti nástroj ukazuje na obrazovce. Otázka není, jestli mycelium poroste dál — ale jestli se tygr rozhodne zkoumat les trochu hlouběji, než mu vyroste přímo pod tlapou.",26,46,FALSE,"Jsi začátečník s kritickým odstupem — pravidelně používáš AI každý týden, ale pohybuješ se mimo hlavní proud nástrojů (žádný ChatGPT ani Copilot, nýbrž jiný nástroj) a zatím výhradně v textové rovině bez pokročilých technik. Zajímavý signál je napětí mezi Q7 (věříš, že AI zlepší svět) a zároveň třemi konkrétními obavami — dopady na pracovní místa, závislost a bezpečnost — spolu s Q9, kde voláš po regulaci: optimismus a ostražitost u tebe koexistují, nepotlačuješ ani jedno. Konkrétní krok vpřed: vyber jeden opakující se pracovní úkol v textu a záměrně ho rozpitvej pomocí prompt engineeringu — zkus chain-of-thought nebo few-shot příklady, ať přestaneš tápat v tom, co nástroj skutečně umí. Pak ",56_65,vs,finance,male,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",0.1.0
9fbf88f4,2026-05-12T14:47:25.190Z,?w=cak,Ladislava,1957,"{""q1"":""6m_2y"",""q2"":""weekly"",""q3"":[""chatgpt"",""gemini""],""q4"":""one"",""q5"":[""long_prompt"",""chatbot_max""],""q6"":4,""q7"":2,""q8"":[""authenticity"",""safety"",""ecology""],""q9"":3,""q10"":{""animalSelf"":""kočka"",""reasonSelf"":""osobnost. samostatná, usiluji, aby druzí byli v souladu, ale umím si jít po svém "",""animalAi"":""opice"",""reasonAi"":""napodobuje. sofistikovaně. ale má jen co má od lidí.  ""},""q11"":{""age"":""46_55"",""education"":""vs"",""field"":""finance"",""gender"":""female""}}",42,-14,casual_skeptic,0,0,"Kočka a opice sdílí pokoj — a je to napětí, které stojí za pozornost. Kočka si jde po svém, nepotřebuje souhlas, ale tiše hlídá, jestli je v místnosti rovnováha. Opice mezitím napodobuje se záviděníhodnou přesností vše, co viděla — jenže kočku napodobit neumí, protože kočka žádný vzor nenechává. Možná právě v tom je tvoje výhoda: AI se může učit jen to, co jí lidé ukázali, a ty patříš k těm, kteří vzory spíš nastavují než opakují.",42,36,FALSE,"Jsi zkušený uživatel-skeptik: nástroje ovládáš aktivně a s rozmyslem, ale k jejich příslibu se stavíš s rezervou. Zajímavý signál je asymetrie mezi Q6 a Q7 — věříš, že AI bude technicky schopná, ale nevěříš, že to tvůj svět posune k lepšímu. Prakticky to znamená, že máš co nabídnout: umíš psát komplexní prompty a využíváš projekty i deep research. Zkus teď záměrně testovat hranici své skepse — vezmi konkrétní obavu (autenticita obsahu) a navrhni si vlastní protokol ověřování výstupů, který ti dá zpětnou vazbu z první ruky, ne z doslechu.",46_55,vs,finance,female,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",0.1.0
db768956,2026-05-13T10:19:45.588Z,test,Milos,83,"{""q1"":""gt2y"",""q2"":""weekly"",""q3"":[""claude"",""chatgpt"",""copilot"",""perplexity"",""notebooklm"",""audio""],""q4"":""multi"",""q5"":[""long_prompt"",""vibecoding"",""chatbot_max"",""automation"",""agent""],""q6"":5,""q7"":3,""q8"":[""authenticity"",""ethics"",""safety""],""q9"":5,""q10"":{""animalSelf"":""vlk"",""animalAi"":""chobotnice""},""q11"":{""age"":""56_65"",""education"":""vs"",""field"":""finance"",""gender"":""male""}}",80,-9,realistic_power_user,0,0,"Vlk si vybírá terén, pohybuje se ve smečce vlastních pravidel a nepotřebuje publikum — to sedí. Chobotnice, kterou přiřazuješ AI, je tvor s devíti mozky a chapadly, která jednají napůl samostatně: přesně tak, jak fungují agenti, které stavíš. Zajímavá je ale asymetrie: vlk vidí v noci dobře, chobotnice je barvoslepá a přesto mistrně napodobuje okolí. Možná proto ti důvěra v obsah nejde snadno — pozoruješ tvora, který umí dokonale vypadat jako něco, čím není.",80,41,FALSE,"Jsi realistický power user — AI zvládáš na úrovni, kam se většina lidí ani nedostane, ale bez iluzí o tom, co to znamená. Zajímavý signál je napětí mezi Q6 a Q7: věříš, že AI za pět let dosáhne lidské úrovně, ale co to udělá s tvým životem, ti zatím připadá jako otevřená otázka — ne jako příslib. Protože stavíš agenty a automatizace, zkus příště explicitně definovat, které rozhodovací pravomoci delegujete a které si záměrně držíš — to je konkrétní místo, kde se potkávají tvé obavy o autenticitu s každodenní praxí. Regulační přesvědčení z Q9 si pak nech jako filtr při navrhování každého dalšího agenta.",56_65,vs,finance,male,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",0.1.0
79f17d8b,2026-05-13T15:36:28.492Z,online,Senta,337,"{""q1"":""gt2y"",""q2"":""always"",""q3"":[""chatgpt"",""claude"",""gemini"",""copilot"",""perplexity"",""notebooklm""],""q4"":""multi"",""q5"":[""long_prompt"",""chatbot_max"",""automation"",""agent""],""q6"":5,""q7"":3,""q8"":[""authenticity""],""q9"":2,""q10"":{""animalSelf"":""Delfin"",""reasonSelf"":""Hravost, mrstnost, odvaha, kreativita"",""animalAi"":""Chobotnice"",""reasonAi"":""Sikovna, inteligentni, schopna""},""q11"":{""age"":""56_65"",""education"":""vs"",""field"":""it"",""gender"":""female""}}",91,12,optimistic_power_user,0,0,"Delfín a chobotnice jsou obě inteligentní, obě mořské — ale obývají úplně jiné vrstvy oceánu a myslí jinak než cokoliv na souši. Delfín naviguje sociálně, hraje si, skáče na hladině tam, kde ho vidí ostatní. Chobotnice se mění, rozplývá se do prostředí, má devět mozků a žádný plán na víc než pár let dopředu. Zajímavá otázka není, zda si spolu rozumí — ale co se stane, když hravost delfína narazí na beztvárnou přizpůsobivost chobotnice: kdo z nich vlastně určuje směr? Možná právě tenhle záblesk pochybnosti skrývá Q7.",91,62,FALSE,"Jsi ostřílený power user v optimistickém kvadrantu — AI není pro tebe téma ke zkoumání, ale každodenní pracovní infrastruktura. Pozoruhodný je kontrast mezi Q6 a Q7: věříš, že AI dosáhne lidské úrovně, ale zároveň si nejsi jistý, jestli tvůj svět změří k lepšímu — a právě tato střízlivost je cennější než nadšení. Obavy o autenticitu obsahu (Q8) jsou u někoho, kdo aktivně staví agenty a automatizace, signál k akci: systematicky zaveď do svých workflow vrstvu ověřování výstupů — například auditní smyčky, kde jeden agent kritizuje výstup druhého. Pokud ještě neexperimentuješ s multi-agentními architekturami (např. LangGraph nebo AutoGen), je to logický další krok.",56_65,vs,it,female,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/409.0.872648028 Mobile/15E148 Safari/604.1",0.1.0
